id,date,time,event_hour,latitude,longitude,category,subcategory,GEOID
148998204134,2025-06-13,12:41:00,12,37.7181282043457,-122.41417694091797,Assault,Simple Assault,060759805011
148983205043,2025-06-11,08:00:00,8,37.77315139770508,-122.42222595214844,Burglary,Burglary - Residential,060750168021
148969503014,2025-06-12,00:09:00,0,37.761837005615234,-122.41935729980469,Robbery,Robbery - Street,060750208021
148977109027,2025-05-23,00:00:00,0,37.734825134277344,-122.38738250732422,Fraud,Fraud,060750612001
148969804014,2025-06-11,22:05:00,22,37.72560501098633,-122.39279174804688,Assault,Aggravated Assault,060750234001
148975664070,2025-06-12,08:51:00,8,37.778995513916016,-122.4662857055664,Suspicious Occ,Suspicious Occ,060750452021
148980006224,2025-06-09,20:25:00,20,37.75583267211914,-122.41220092773438,Larceny Theft,Larceny - From Vehicle,060750228031
148982603074,2025-06-12,16:19:00,16,37.80060958862305,-122.4378890991211,Robbery,Robbery - Other,060750126011
148982007021,2025-06-11,16:00:00,16,37.7452392578125,-122.41145324707031,Motor Vehicle Theft,Motor Vehicle Theft,060750252002
148969704136,2025-05-18,00:01:00,0,37.78901672363281,-122.41024017333984,Assault,Simple Assault,060750121001
148969968020,2025-06-11,22:15:00,22,37.73072052001953,-122.4420166015625,Miscellaneous Investigation,Miscellaneous Investigation,060750311002
148982215161,2025-06-12,12:49:00,12,37.74411392211914,-122.43339538574219,Offences Against The Family And Children,Other,060750216001
148969430190,2025-06-11,21:01:00,21,37.78445053100586,-122.41606903076172,Other Offenses,Other,060750122041
148981916704,2025-06-12,14:55:00,14,37.76349639892578,-122.41848754882812,Drug Offense,Drug Violation,060750201022
148975207023,2025-06-10,17:00:00,17,37.79606246948242,-122.40406799316406,Motor Vehicle Theft,Motor Vehicle Theft,060750611012
148978161030,2025-05-12,00:00:00,0,37.71367263793945,-122.47313690185547,Other,Other,060750332031
148975916710,2025-06-12,09:07:00,9,37.78097152709961,-122.40870666503906,Drug Offense,Drug Violation,060750176022
148979006224,2025-06-08,19:00:00,19,37.76982116699219,-122.42314910888672,Larceny Theft,Larceny - From Vehicle,060750202021
148986862050,2025-06-12,19:45:00,19,37.785308837890625,-122.41287231445312,Warrant,Warrant,060750123011
148987606361,2025-06-12,20:14:00,20,37.7420539855957,-122.4981918334961,Larceny Theft,Larceny Theft - Shoplifting,060750353002
148984416710,2025-06-12,14:25:00,14,37.78097152709961,-122.40870666503906,Drug Offense,Drug Violation,060750176022
148968206302,2025-06-11,03:58:00,3,37.77973937988281,-122.40715789794922,Larceny Theft,Larceny Theft - From Building,060750178042
148984304014,2025-06-12,15:35:00,15,37.76518249511719,-122.41748809814453,Assault,Aggravated Assault,060750201022
148974007055,2025-06-12,08:41:00,8,37.712764739990234,-122.45014190673828,Motor Vehicle Theft,Motor Vehicle Theft,060750262022
148973816660,2025-06-12,07:24:00,7,37.78175354003906,-122.4096908569336,Drug Offense,Drug Violation,060750176022
148937207043,2025-02-24,03:25:00,3,37.7592887878418,-122.43485260009766,Recovered Vehicle,Recovered Vehicle,060750206022
148974304014,2025-06-12,10:22:00,10,37.780494689941406,-122.43214416503906,Assault,Aggravated Assault,060750161012
148971616662,2025-06-12,03:10:00,3,37.77476119995117,-122.42086029052734,Drug Offense,Drug Violation,060750168021
148988619057,2025-06-12,00:01:00,0,37.756103515625,-122.4210433959961,Disorderly Conduct,Intimidation,060750207011
148983006304,2025-05-12,14:43:00,14,37.775020599365234,-122.42259979248047,Larceny Theft,Larceny Theft - From Building,060750168021
148799804134,2025-03-01,00:00:00,0,37.77366638183594,-122.42569732666016,Assault,Simple Assault,060750168023
148968728150,2025-06-10,12:00:00,12,37.75543212890625,-122.4388656616211,Malicious Mischief,Vandalism,060750212003
148969527170,2025-06-12,00:09:00,0,37.761837005615234,-122.41935729980469,Other Miscellaneous,Other,060750208021
148974728150,2025-06-11,02:00:00,2,37.78745651245117,-122.39118194580078,Malicious Mischief,Vandalism,060750615062
148969526080,2025-06-12,00:09:00,0,37.761837005615234,-122.41935729980469,Other Miscellaneous,Other,060750208021
148980964070,2025-06-12,13:40:00,13,37.78582763671875,-122.4014892578125,Suspicious Occ,Suspicious Occ,060750615012
148974616710,2025-06-12,09:47:00,9,37.78445053100586,-122.41606903076172,Drug Offense,Drug Violation,060750122041
148972528100,2025-06-10,15:00:00,15,37.774662017822266,-122.41358947753906,Malicious Mischief,Vandalism,060750176033
148974404134,2025-06-12,08:30:00,8,37.72688674926758,-122.47423553466797,Assault,Simple Assault,060750309007
148978863010,2025-06-12,13:40:00,13,37.78097152709961,-122.40870666503906,Warrant,Other,060750176022
148974515200,2025-06-11,16:00:00,16,37.76667785644531,-122.50630187988281,Offences Against The Family And Children,Other,060759803001
148968927130,2025-06-11,18:02:00,18,37.77389144897461,-122.41966247558594,Other Miscellaneous,Other,060750201011
148978271013,2025-06-12,06:00:00,6,37.74210739135742,-122.39506530761719,Larceny Theft,Theft From Vehicle,060759809001
148911851040,2025-06-09,15:45:00,15,37.73673629760742,-122.42423248291016,Non-Criminal,Non-Criminal,060750254013
148969363010,2025-06-11,21:00:00,21,37.779319763183594,-122.4076919555664,Warrant,Other,060750176021
148973106246,2025-01-04,23:00:00,23,37.78248977661133,-122.4458236694336,Larceny Theft,Larceny Theft - Other,060750157021
148975963010,2025-06-12,09:07:00,9,37.78097152709961,-122.40870666503906,Warrant,Other,060750176022
148980216710,2025-06-12,13:18:00,13,37.77633285522461,-122.39403533935547,Drug Offense,Drug Violation,060750607032
148980705083,2025-06-11,22:30:00,22,37.76428985595703,-122.43228149414062,Burglary,Burglary - Hot Prowl,060750203003
148976362050,2025-06-12,11:18:00,11,37.783931732177734,-122.41259765625,Warrant,Warrant,060750125024
148972416710,2025-06-12,00:27:00,0,37.782379150390625,-122.4173355102539,Drug Offense,Drug Violation,060750124032
148971527195,2025-06-12,04:28:00,4,37.791717529296875,-122.39826202392578,Other Miscellaneous,Trespass,060750615011
148970715200,2025-06-12,01:57:00,1,37.71601486206055,-122.47750091552734,Offences Against The Family And Children,Other,060750332032
148986765010,2025-06-12,19:33:00,19,37.72723388671875,-122.38568115234375,Traffic Violation Arrest,Traffic Violation Arrest,060750232002
148982403022,2025-06-12,11:49:00,11,37.76082229614258,-122.43611145019531,Robbery,Robbery - Commercial,060750205002
148971816220,2025-06-11,12:37:00,12,37.785377502441406,-122.416259765625,Drug Offense,Drug Violation,060750122042
148934651040,2025-06-10,14:01:00,14,37.71426773071289,-122.4679946899414,Non-Criminal,Non-Criminal,060750313022
148970465030,2025-06-12,00:22:00,0,37.756900787353516,-122.4211196899414,Other Miscellaneous,Other,060750207011
148970627175,2025-06-12,02:09:00,2,37.7845458984375,-122.42283630371094,Other Miscellaneous,Other,060750160002
148976027199,2025-06-12,09:37:00,9,37.74616241455078,-122.39405059814453,Other Miscellaneous,Loitering,060759809001
148977209026,2025-05-19,12:00:00,12,37.758724212646484,-122.4460220336914,Fraud,Fraud,060750204011
148979206244,2025-06-09,00:00:00,0,37.7574462890625,-122.48851776123047,Larceny Theft,Larceny - From Vehicle,060750327005
148956706244,2025-06-11,10:45:00,10,37.78504943847656,-122.43390655517578,Larceny Theft,Larceny - From Vehicle,060750155001
148981507041,2025-06-12,15:25:00,15,37.78942108154297,-122.43731689453125,Recovered Vehicle,Recovered Vehicle,060750134012
148980165015,2025-06-12,13:45:00,13,37.79097366333008,-122.4393081665039,Other Miscellaneous,Other,060750134012
148974705071,2025-06-11,02:00:00,2,37.78745651245117,-122.39118194580078,Burglary,Burglary - Other,060750615062
148974964085,2025-06-12,09:40:00,9,37.752628326416016,-122.41190338134766,Other Miscellaneous,Other,060750229012
148970215161,2025-06-11,22:50:00,22,37.729095458984375,-122.44428253173828,Offences Against The Family And Children,Other,060750311002
148973962050,2025-06-12,08:01:00,8,37.78175354003906,-122.4096908569336,Warrant,Warrant,060750176022
148981328160,2025-06-10,15:50:00,15,37.71469497680664,-122.4852294921875,Malicious Mischief,Vandalism,060750604002
148982707021,2025-06-12,16:05:00,16,37.783897399902344,-122.44298553466797,Motor Vehicle Theft,Motor Vehicle Theft,060750155002
148985026040,2025-06-12,15:30:00,15,37.77463912963867,-122.40740203857422,Other Miscellaneous,Extortion-Blackmail,060750180004
148986471013,2025-06-10,17:45:00,17,37.77886199951172,-122.40827178955078,Larceny Theft,Theft From Vehicle,060750176021
148983816710,2025-06-12,14:41:00,14,37.78097152709961,-122.40870666503906,Drug Offense,Drug Violation,060750176022
148978609250,2025-06-12,11:00:00,11,37.79762649536133,-122.40861511230469,Fraud,Fraud,060750107011
148972465010,2025-06-12,00:27:00,0,37.782379150390625,-122.4173355102539,Traffic Violation Arrest,Traffic Violation Arrest,060750124032
148988171013,2025-06-12,02:00:00,2,37.753135681152344,-122.44464111328125,Larceny Theft,Theft From Vehicle,060750204022
148988615200,2025-06-12,00:01:00,0,37.756103515625,-122.4210433959961,Offences Against The Family And Children,Other,060750207011
148981771000,2025-06-11,14:45:00,14,37.78123474121094,-122.41880798339844,Lost Property,Lost Property,060750124053
148976971013,2024-06-12,12:00:00,12,37.73832321166992,-122.40564727783203,Larceny Theft,Theft From Vehicle,060750230011
148972604013,2025-06-11,22:18:00,22,37.79502868652344,-122.42158508300781,Assault,Aggravated Assault,060750110021
148985868020,2025-06-12,18:25:00,18,37.7851676940918,-122.41790008544922,Miscellaneous Investigation,Miscellaneous Investigation,060750122032
148978416704,2025-06-12,13:11:00,13,37.78544998168945,-122.4156723022461,Drug Offense,Drug Violation,060750122041
148989068020,2025-06-12,21:32:00,21,37.73884582519531,-122.39781188964844,Miscellaneous Investigation,Miscellaneous Investigation,060750230011
148975164070,2025-06-07,12:00:00,12,37.73658752441406,-122.47057342529297,Suspicious Occ,Suspicious Occ,060750308003
148984562050,2025-06-12,15:14:00,15,37.78053665161133,-122.40815734863281,Warrant,Warrant,060750176023
148969151040,2025-06-11,20:40:00,20,37.781219482421875,-122.43397521972656,Non-Criminal,Non-Criminal,060750158011
148987463010,2025-06-12,20:23:00,20,37.7846565246582,-122.4144287109375,Warrant,Other,060750125022
148976504013,2025-06-12,10:15:00,10,37.7802619934082,-122.4186019897461,Assault,Aggravated Assault,060750124053
148971612164,2025-06-12,03:10:00,3,37.77476119995117,-122.42086029052734,Weapons Carrying Etc,Weapons Offense,060750168021
148976605083,2025-06-11,13:00:00,13,37.76297378540039,-122.42716979980469,Burglary,Burglary - Hot Prowl,060750203002
148984112100,2025-06-12,17:09:00,17,37.728233337402344,-122.3791732788086,Weapons Carrying Etc,Weapons Offense,060759806001
148982316220,2025-02-26,23:00:00,23,37.77516174316406,-122.40363311767578,Drug Offense,Drug Violation,060750180004
148979806244,2025-05-07,17:00:00,17,37.79356384277344,-122.40460968017578,Larceny Theft,Larceny - From Vehicle,060750117002
148978606114,2025-06-12,11:00:00,11,37.79762649536133,-122.40861511230469,Larceny Theft,Larceny Theft - Pickpocket,060750107011
148970427177,2025-06-12,00:22:00,0,37.756900787353516,-122.4211196899414,Other Miscellaneous,Other,060750207011
148976264085,2025-06-12,11:00:00,11,37.78651809692383,-122.41481018066406,Other Miscellaneous,Other,060750122042
148977004138,2025-06-09,18:00:00,18,37.73101043701172,-122.37699890136719,Assault,Simple Assault,060750231032
148986627195,2025-06-12,05:00:00,5,37.74064254760742,-122.42308807373047,Other Miscellaneous,Trespass,060750254011
148982628150,2025-06-12,16:19:00,16,37.80060958862305,-122.4378890991211,Malicious Mischief,Vandalism,060750126011
148982510125,2025-06-06,12:00:00,12,37.76036834716797,-122.41702270507812,Fraud,Fraud,060750228011
148982215201,2025-06-12,12:49:00,12,37.74411392211914,-122.43339538574219,Offences Against The Family And Children,Stalking,060750216001
148979106372,2025-05-30,21:59:00,21,37.76014709472656,-122.42066192626953,Larceny Theft,Larceny Theft - Other,060750208011
148976807021,2025-06-12,10:00:00,10,37.78942108154297,-122.43731689453125,Motor Vehicle Theft,Motor Vehicle Theft,060750134012
148977809027,2025-06-04,09:20:00,9,37.755001068115234,-122.50125122070312,Fraud,Fraud,060750351023
148984816210,2025-06-12,14:55:00,14,37.7801628112793,-122.4076919555664,Drug Offense,Drug Violation,060750176023
148981264070,2025-05-15,21:00:00,21,37.72737121582031,-122.41988372802734,Suspicious Occ,Suspicious Occ,060750256003
148977106373,2025-05-23,00:00:00,0,37.734825134277344,-122.38738250732422,Larceny Theft,Larceny Theft - Other,060750612001
148980304134,2025-06-12,12:50:00,12,37.724586486816406,-122.43486785888672,Assault,Simple Assault,060750260013
148970004014,2025-06-11,11:55:00,11,37.761417388916016,-122.4834213256836,Assault,Aggravated Assault,060750326012
148980606111,2025-06-11,17:30:00,17,37.78092575073242,-122.4136734008789,Larceny Theft,Larceny Theft - Pickpocket,060750125041
148969803074,2025-06-11,22:05:00,22,37.72560501098633,-122.39279174804688,Robbery,Robbery - Other,060750234001
148968404134,2025-06-11,21:51:00,21,37.7735481262207,-122.43411254882812,Assault,Simple Assault,060750167001
148970972000,2025-06-12,03:00:00,3,37.77009963989258,-122.45372772216797,Non-Criminal,Non-Criminal,060759803001
148977715151,2025-06-12,12:15:00,12,37.756988525390625,-122.41968536376953,Offences Against The Family And Children,Other,060750208012
148972807021,2025-06-11,16:00:00,16,37.71603775024414,-122.44025421142578,Motor Vehicle Theft,Motor Vehicle Theft,060750263012
148978416710,2025-06-12,13:11:00,13,37.78544998168945,-122.4156723022461,Drug Offense,Drug Violation,060750122041
148985174000,2025-06-04,09:00:00,9,37.75916290283203,-122.42361450195312,Missing Person,Missing Adult,060750207012
148984962050,2025-06-12,15:35:00,15,37.78053665161133,-122.40815734863281,Warrant,Warrant,060750176023
148967464060,2025-05-30,16:00:00,16,37.751426696777344,-122.49777221679688,Suspicious Occ,Suspicious Occ,060750351024
148982662050,2025-06-12,16:19:00,16,37.80060958862305,-122.4378890991211,Warrant,Warrant,060750126011
148968916704,2025-06-11,18:02:00,18,37.77389144897461,-122.41966247558594,Drug Offense,Drug Violation,060750201011
148984127175,2025-06-12,17:09:00,17,37.728233337402344,-122.3791732788086,Other Miscellaneous,Other,060759806001
148980564070,2025-06-11,14:30:00,14,37.79868698120117,-122.40794372558594,Suspicious Occ,Suspicious Occ,060750107012
148981016710,2025-06-12,09:54:00,9,37.730167388916016,-122.38584899902344,Drug Offense,Drug Violation,060750232002
148977704138,2025-06-12,12:15:00,12,37.756988525390625,-122.41968536376953,Assault,Simple Assault,060750208012
148976264070,2025-06-12,11:00:00,11,37.78651809692383,-122.41481018066406,Suspicious Occ,Suspicious Occ,060750122042
148966506244,2025-06-11,18:00:00,18,37.78578567504883,-122.42814636230469,Larceny Theft,Larceny - From Vehicle,060750155003
148985904134,2025-06-12,15:00:00,15,37.78596496582031,-122.39723205566406,Assault,Simple Assault,060750615031
148971728100,2025-06-12,03:30:00,3,37.77654266357422,-122.4175033569336,Malicious Mischief,Vandalism,060750176033
148986765015,2025-06-12,19:33:00,19,37.72723388671875,-122.38568115234375,Other Miscellaneous,Other,060750232002
148982806372,2025-06-12,16:15:00,16,37.7705192565918,-122.45040893554688,Larceny Theft,Larceny Theft - Other,060750166021
148979406224,2025-06-10,13:01:00,13,37.76182174682617,-122.43286895751953,Larceny Theft,Larceny - From Vehicle,060750206012
148977909026,2025-05-28,20:00:00,20,37.79749298095703,-122.4096908569336,Fraud,Fraud,060750107012
148970807021,2025-06-11,19:00:00,19,37.77671813964844,-122.42800903320312,Motor Vehicle Theft,Motor Vehicle Theft,060750163001
148985719057,2025-06-12,14:00:00,14,37.780479431152344,-122.41251373291016,Disorderly Conduct,Intimidation,060750176042
148983827170,2025-06-12,14:41:00,14,37.78097152709961,-122.40870666503906,Other Miscellaneous,Other,060750176022
148971616652,2025-06-12,03:10:00,3,37.77476119995117,-122.42086029052734,Drug Offense,Drug Violation,060750168021
148977364000,2025-06-12,11:20:00,11,37.76511001586914,-122.418701171875,Civil Sidewalks,Other,060750201021
148977304154,2025-06-12,11:20:00,11,37.76511001586914,-122.418701171875,Assault,Simple Assault,060750201021
148983603011,2025-06-07,02:30:00,2,37.764427185058594,-122.4084243774414,Robbery,Robbery - Street,060750177001
148969604134,2025-06-11,23:05:00,23,37.77363586425781,-122.44092559814453,Assault,Simple Assault,060750165001
148972106372,2025-06-08,00:00:00,0,37.760887145996094,-122.43499755859375,Larceny Theft,Larceny Theft - Other,060750206011
148957010045,2025-05-30,11:12:00,11,37.765140533447266,-122.4476318359375,Embezzlement,Embezzlement,060750171011
148983607021,2025-06-07,02:30:00,2,37.764427185058594,-122.4084243774414,Motor Vehicle Theft,Motor Vehicle Theft,060750177001
148975871013,2025-06-09,12:00:00,12,37.775272369384766,-122.41590881347656,Larceny Theft,Theft From Vehicle,060750176034
148976119010,2025-06-12,08:43:00,8,37.77250289916992,-122.44237518310547,Disorderly Conduct,Disorderly Conduct,060750166011
148966851050,2025-06-11,19:53:00,19,37.76667404174805,-122.4198226928711,Non-Criminal,Non-Criminal,060750201021
148987819057,2025-06-09,08:00:00,8,37.72560501098633,-122.39279174804688,Disorderly Conduct,Intimidation,060750234001
148967927170,2025-06-11,17:19:00,17,37.73097610473633,-122.40608978271484,Other Miscellaneous,Other,060750257022
148988406374,2025-06-10,23:30:00,23,37.78337097167969,-122.42082977294922,Larceny Theft,Larceny Theft - Other,060750124062
148967916710,2025-06-11,17:19:00,17,37.73097610473633,-122.40608978271484,Drug Offense,Drug Violation,060750257022
148969075000,2025-06-11,22:39:00,22,37.757232666015625,-122.4156265258789,Missing Person,Missing Person,060750228013
148975427170,2025-06-12,10:01:00,10,37.766624450683594,-122.42063903808594,Other Miscellaneous,Other,060750201021
148967762050,2025-06-11,20:03:00,20,37.76642990112305,-122.39689636230469,Warrant,Warrant,060750607021
148978419095,2025-06-12,13:11:00,13,37.78544998168945,-122.4156723022461,Disorderly Conduct,Drug Violation,060750122041
148978728100,2025-06-12,12:29:00,12,37.791290283203125,-122.42251586914062,Malicious Mischief,Vandalism,060750111011
148970503084,2025-05-24,03:15:00,3,37.76499557495117,-122.42057800292969,Robbery,Robbery - Carjacking,060750201023
148980804144,2025-05-14,07:00:00,7,37.77583312988281,-122.43119812011719,Assault,Simple Assault,060750163004
148982316623,2025-02-26,23:00:00,23,37.77516174316406,-122.40363311767578,Drug Offense,Drug Violation,060750180004
148987561030,2025-06-12,14:00:00,14,37.718955993652344,-122.5002212524414,Other,Other,060750604002
148982168000,2025-06-12,14:20:00,14,37.78185272216797,-122.45214080810547,Fire Report,Fire Report,060750157011
148970104013,2025-06-11,23:59:00,23,37.73732376098633,-122.43628692626953,Assault,Aggravated Assault,060750217003
148973707026,2025-06-10,15:00:00,15,37.787384033203125,-122.41329193115234,Motor Vehicle Theft,Motor Vehicle Theft,060750123024
148969004013,2025-06-11,22:39:00,22,37.757232666015625,-122.4156265258789,Assault,Aggravated Assault,060750228013
148975563010,2025-06-12,09:51:00,9,37.779319763183594,-122.4076919555664,Warrant,Other,060750176021
148971816652,2025-06-11,12:37:00,12,37.785377502441406,-122.416259765625,Drug Offense,Drug Violation,060750122042
148971328160,2025-06-11,10:30:00,10,37.78070068359375,-122.40392303466797,Malicious Mischief,Vandalism,060750178011
148986628150,2025-06-12,05:00:00,5,37.74064254760742,-122.42308807373047,Malicious Mischief,Vandalism,060750254011
148986928100,2025-06-12,19:25:00,19,37.785491943359375,-122.40785217285156,Malicious Mischief,Vandalism,060750117003
148985704013,2025-06-12,14:00:00,14,37.780479431152344,-122.41251373291016,Assault,Aggravated Assault,060750176042
148968963010,2025-06-11,18:02:00,18,37.77389144897461,-122.41966247558594,Warrant,Other,060750201011
148988905151,2025-05-17,04:18:00,4,37.79008102416992,-122.4054946899414,Burglary,Burglary - Other,060750117004
148979306363,2025-06-10,20:24:00,20,37.730316162109375,-122.40470886230469,Larceny Theft,Larceny Theft - Shoplifting,060750257022
148970728100,2025-06-12,01:57:00,1,37.71601486206055,-122.47750091552734,Malicious Mischief,Vandalism,060750332032
148980406234,2025-06-10,21:00:00,21,37.71319580078125,-122.4454574584961,Larceny Theft,Larceny - Auto Parts,060750262021
148977909029,2025-05-28,20:00:00,20,37.79749298095703,-122.4096908569336,Fraud,Fraud,060750107012
148986507023,2025-06-12,18:30:00,18,37.73746871948242,-122.39623260498047,Motor Vehicle Theft,Motor Vehicle Theft,060750230011
148985564010,2025-06-12,16:30:00,16,37.7802619934082,-122.4186019897461,Non-Criminal,Other,060750124053
148972416650,2025-06-12,00:27:00,0,37.782379150390625,-122.4173355102539,Drug Offense,Drug Violation,060750124032
148985607052,2025-06-07,08:36:00,8,37.7715950012207,-122.42252349853516,Embezzlement,Embezzlement,060750202021
148988806243,2025-06-12,04:42:00,4,37.75695037841797,-122.40473175048828,Larceny Theft,Larceny - From Vehicle,060750228022
148984606374,2025-06-11,20:00:00,20,37.78961944580078,-122.42049407958984,Larceny Theft,Larceny Theft - Other,060750111022
148976363010,2025-06-12,11:18:00,11,37.783931732177734,-122.41259765625,Warrant,Other,060750125024
148969305151,2025-06-11,21:00:00,21,37.779319763183594,-122.4076919555664,Burglary,Burglary - Other,060750176021
148934675025,2025-06-10,14:01:00,14,37.71426773071289,-122.4679946899414,Non-Criminal,Non-Criminal,060750313022
148969205013,2025-02-01,00:00:00,0,37.76750564575195,-122.42894744873047,Burglary,Burglary - Residential,060750169002
148983107020,2025-06-10,06:00:00,6,37.717529296875,-122.4815444946289,Motor Vehicle Theft,Motor Vehicle Theft,060750332032
148973507052,2025-05-27,19:00:00,19,37.74361038208008,-122.38790130615234,Embezzlement,Embezzlement,060759809001
148975909027,2025-06-12,09:07:00,9,37.78097152709961,-122.40870666503906,Fraud,Fraud,060750176022
148975527199,2025-06-12,09:51:00,9,37.779319763183594,-122.4076919555664,Other Miscellaneous,Loitering,060750176021
148977428150,2025-06-11,20:00:00,20,37.78117752075195,-122.41169738769531,Malicious Mischief,Vandalism,060750176043
148982227170,2025-06-12,12:49:00,12,37.74411392211914,-122.43339538574219,Other Miscellaneous,Other,060750216001
148971705051,2025-06-12,03:30:00,3,37.77654266357422,-122.4175033569336,Burglary,Burglary - Commercial,060750176033
148982375025,2025-02-26,23:00:00,23,37.77516174316406,-122.40363311767578,Non-Criminal,Non-Criminal,060750180004
148984816710,2025-06-12,14:55:00,14,37.7801628112793,-122.4076919555664,Drug Offense,Drug Violation,060750176023
148985816660,2025-06-12,18:25:00,18,37.7851676940918,-122.41790008544922,Drug Offense,Drug Violation,060750122032
148978816710,2025-06-12,13:40:00,13,37.78097152709961,-122.40870666503906,Drug Offense,Drug Violation,060750176022
148984606126,2025-06-11,20:00:00,20,37.78961944580078,-122.42049407958984,Larceny Theft,Larceny Theft - Other,060750111022
148969819057,2025-06-11,22:05:00,22,37.72560501098633,-122.39279174804688,Disorderly Conduct,Intimidation,060750234001
148987604134,2025-06-12,20:14:00,20,37.7420539855957,-122.4981918334961,Assault,Simple Assault,060750353002
148971128160,2025-06-12,02:07:00,2,37.782997131347656,-122.39794158935547,Malicious Mischief,Vandalism,060750615033
148976761030,2025-06-12,11:45:00,11,37.785789489746094,-122.41297149658203,Other,Other,060750123011
148973307023,2025-06-11,19:00:00,19,37.762916564941406,-122.41217041015625,Motor Vehicle Theft,Motor Vehicle Theft,060750228011
148987107026,2025-06-11,09:45:00,9,37.795467376708984,-122.39677429199219,Motor Vehicle Theft,Motor Vehicle Theft,060750105002
148975409027,2025-06-12,10:01:00,10,37.766624450683594,-122.42063903808594,Fraud,Fraud,060750201021
148973664070,2025-06-11,15:00:00,15,37.80206298828125,-122.40379333496094,Suspicious Occ,Suspicious Occ,060750104022
148967726170,2025-06-11,20:03:00,20,37.76642990112305,-122.39689636230469,Other Miscellaneous,Other,060750607021
148977605013,2025-06-11,23:04:00,23,37.757652282714844,-122.39311981201172,Burglary,Burglary - Residential,060750614021
148987262030,2025-06-12,20:15:00,20,37.78486633300781,-122.41278076171875,Warrant,Warrant,060750123012
148985462050,2025-06-12,18:05:00,18,37.733070373535156,-122.38500213623047,Warrant,Warrant,060750231022
148964906153,2025-06-11,17:30:00,17,37.783992767333984,-122.40806579589844,Larceny Theft,Larceny Theft - Other,060750176023
148983571000,2025-06-12,12:00:00,12,37.80696105957031,-122.4104995727539,Lost Property,Lost Property,060750101011
148982527070,2025-06-06,12:00:00,12,37.76036834716797,-122.41702270507812,Other Miscellaneous,Other,060750228011
148969462050,2025-06-11,21:01:00,21,37.78445053100586,-122.41606903076172,Warrant,Warrant,060750122041
148971572000,2025-06-12,04:28:00,4,37.791717529296875,-122.39826202392578,Non-Criminal,Non-Criminal,060750615011
148983704134,2025-06-12,16:20:00,16,37.780914306640625,-122.4288558959961,Assault,Simple Assault,060750161022
148974105113,2025-06-05,18:00:00,18,37.77931594848633,-122.40663146972656,Burglary,Burglary - Residential,060750178041
148975416621,2025-06-12,10:01:00,10,37.766624450683594,-122.42063903808594,Drug Offense,Drug Violation,060750201021
148967705013,2025-06-11,20:03:00,20,37.76642990112305,-122.39689636230469,Burglary,Burglary - Residential,060750607021
148979506374,2025-06-04,18:20:00,18,37.763572692871094,-122.4173355102539,Larceny Theft,Larceny Theft - Other,060750201022
148967551040,2025-06-11,17:24:00,17,37.799827575683594,-122.39888000488281,Non-Criminal,Non-Criminal,060750105001
148979606372,2025-06-10,18:35:00,18,37.763031005859375,-122.42623138427734,Larceny Theft,Larceny Theft - Other,060750203002
148973963010,2025-06-12,08:01:00,8,37.78175354003906,-122.4096908569336,Warrant,Other,060750176022
148981919095,2025-06-12,14:55:00,14,37.76349639892578,-122.41848754882812,Disorderly Conduct,Drug Violation,060750201022
148981428160,2025-06-12,10:00:00,10,37.774131774902344,-122.42579650878906,Malicious Mischief,Vandalism,060750168022
148972328150,2025-06-11,09:10:00,9,37.774566650390625,-122.41262817382812,Malicious Mischief,Vandalism,060750178031
148988009026,2025-06-12,12:00:00,12,37.78453063964844,-122.43801879882812,Fraud,Fraud,060750155001
148978564010,2025-06-11,07:00:00,7,37.71226501464844,-122.42969512939453,Non-Criminal,Other,060750263023
148992171000,2025-05-05,08:50:00,8,37.723045349121094,-122.43604278564453,Lost Property,Lost Property,060750261001
148996875000,2022-06-13,11:16:00,11,37.77157211303711,-122.44218444824219,Missing Person,Missing Person,060750166011
149016304134,2025-06-13,20:00:00,20,37.78445053100586,-122.41606903076172,Assault,Simple Assault,060750122041
149007006363,2025-06-13,14:58:00,14,37.79024887084961,-122.40055847167969,Larceny Theft,Larceny Theft - Shoplifting,060750117004
148993704134,2025-06-12,09:45:00,9,37.730316162109375,-122.40470886230469,Assault,Simple Assault,060750257022
148988227195,2025-06-12,16:44:00,16,37.76023483276367,-122.41920471191406,Other Miscellaneous,Trespass,060750208011
148997106151,2025-06-13,09:45:00,9,37.78351593017578,-122.41588592529297,Larceny Theft,Larceny Theft - Other,060750124031
149000506234,2025-06-12,23:30:00,23,37.72039794921875,-122.48135375976562,Larceny Theft,Larceny - Auto Parts,060750332043
149002762050,2025-06-13,12:43:00,12,37.779319763183594,-122.4076919555664,Warrant,Warrant,060750176021
148999226145,2025-06-13,05:45:00,5,37.785377502441406,-122.416259765625,Larceny Theft,Larceny Theft - Other,060750122042
148997416710,2025-06-12,11:52:00,11,37.78097152709961,-122.40870666503906,Drug Offense,Drug Violation,060750176022
149003206302,2025-06-13,07:30:00,7,37.75695037841797,-122.40473175048828,Larceny Theft,Larceny Theft - From Building,060750228022
148990865010,2025-06-12,21:52:00,21,37.760433197021484,-122.41593170166016,Traffic Violation Arrest,Traffic Violation Arrest,060750228011
148994727199,2025-06-13,08:38:00,8,37.76554870605469,-122.41145324707031,Other Miscellaneous,Loitering,060750177001
148992406372,2025-05-27,18:30:00,18,37.73025131225586,-122.43748474121094,Larceny Theft,Larceny Theft - Other,060750255022
